iso3,indicator_id,value,year,source_id
SVK,numbeo_lpp_index,78.1,2026,NUMBEO
MDV,numbeo_lpp_index,46.2,2026,NUMBEO
PRT,numbeo_lpp_index,66.4,2026,NUMBEO
SEN,numbeo_lpp_index,22.2,2026,NUMBEO
BRN,numbeo_lpp_index,134.4,2026,NUMBEO
PSE,numbeo_lpp_index,49.0,2026,NUMBEO
BHR,numbeo_lpp_index,119.3,2026,NUMBEO
PNG,numbeo_lpp_index,20.2,2026,NUMBEO
JPN,numbeo_lpp_index,118.3,2026,NUMBEO
POL,numbeo_lpp_index,97.1,2026,NUMBEO
HUN,numbeo_lpp_index,78.4,2026,NUMBEO
BLZ,numbeo_lpp_index,67.6,2026,NUMBEO
CPV,numbeo_lpp_index,21.3,2026,NUMBEO
ALB,numbeo_lpp_index,45.6,2026,NUMBEO
PAN,numbeo_lpp_index,44.2,2026,NUMBEO
CIV,numbeo_lpp_index,12.7,2026,NUMBEO
SAU,numbeo_lpp_index,132.8,2026,NUMBEO
OMN,numbeo_lpp_index,152.7,2026,NUMBEO
MNE,numbeo_lpp_index,65.1,2026,NUMBEO
SRB,numbeo_lpp_index,63.2,2026,NUMBEO
MEX,numbeo_lpp_index,48.4,2026,NUMBEO
KWT,numbeo_lpp_index,176.6,2026,NUMBEO
AGO,numbeo_lpp_index,200.8,2026,NUMBEO
SUR,numbeo_lpp_index,19.3,2026,NUMBEO
CUB,numbeo_lpp_index,2.4,2026,NUMBEO
ETH,numbeo_lpp_index,12.5,2026,NUMBEO
LBN,numbeo_lpp_index,37.4,2026,NUMBEO
BGR,numbeo_lpp_index,84.1,2026,NUMBEO
ARG,numbeo_lpp_index,47.5,2026,NUMBEO
ARM,numbeo_lpp_index,41.4,2026,NUMBEO
CMR,numbeo_lpp_index,10.5,2026,NUMBEO
ROU,numbeo_lpp_index,76.8,2026,NUMBEO
GTM,numbeo_lpp_index,37.8,2026,NUMBEO
SLV,numbeo_lpp_index,32.1,2026,NUMBEO
JOR,numbeo_lpp_index,54.3,2026,NUMBEO
TUR,numbeo_lpp_index,72.8,2026,NUMBEO
CHL,numbeo_lpp_index,52.8,2026,NUMBEO
BIH,numbeo_lpp_index,66.9,2026,NUMBEO
MUS,numbeo_lpp_index,55.1,2026,NUMBEO
DOM,numbeo_lpp_index,38.6,2026,NUMBEO
THA,numbeo_lpp_index,45.5,2026,NUMBEO
MMR,numbeo_lpp_index,19.8,2026,NUMBEO
VEN,numbeo_lpp_index,17.4,2026,NUMBEO
ZAF,numbeo_lpp_index,109.2,2026,NUMBEO
MOZ,numbeo_lpp_index,30.9,2026,NUMBEO
HND,numbeo_lpp_index,41.3,2026,NUMBEO
RUS,numbeo_lpp_index,61.6,2026,NUMBEO
NAM,numbeo_lpp_index,73.4,2026,NUMBEO
ZWE,numbeo_lpp_index,27.6,2026,NUMBEO
MDA,numbeo_lpp_index,54.1,2026,NUMBEO
MKD,numbeo_lpp_index,64.9,2026,NUMBEO
KHM,numbeo_lpp_index,22.7,2026,NUMBEO
FJI,numbeo_lpp_index,59.9,2026,NUMBEO
NIC,numbeo_lpp_index,26.2,2026,NUMBEO
MYS,numbeo_lpp_index,80.1,2026,NUMBEO
GHA,numbeo_lpp_index,18.1,2026,NUMBEO
LKA,numbeo_lpp_index,19.0,2026,NUMBEO
PER,numbeo_lpp_index,48.5,2026,NUMBEO
GEO,numbeo_lpp_index,43.0,2026,NUMBEO
BWA,numbeo_lpp_index,78.8,2026,NUMBEO
COL,numbeo_lpp_index,39.9,2026,NUMBEO
MAR,numbeo_lpp_index,45.6,2026,NUMBEO
MNG,numbeo_lpp_index,43.0,2026,NUMBEO
ECU,numbeo_lpp_index,48.4,2026,NUMBEO
AZE,numbeo_lpp_index,40.3,2026,NUMBEO
BLR,numbeo_lpp_index,63.9,2026,NUMBEO
CHN,numbeo_lpp_index,94.0,2026,NUMBEO
BRA,numbeo_lpp_index,46.1,2026,NUMBEO
PHL,numbeo_lpp_index,33.9,2026,NUMBEO
ZMB,numbeo_lpp_index,24.7,2026,NUMBEO
KAZ,numbeo_lpp_index,55.3,2026,NUMBEO
XKX,numbeo_lpp_index,60.5,2026,NUMBEO
TUN,numbeo_lpp_index,35.8,2026,NUMBEO
KEN,numbeo_lpp_index,35.9,2026,NUMBEO
PRY,numbeo_lpp_index,49.3,2026,NUMBEO
IRQ,numbeo_lpp_index,58.0,2026,NUMBEO
UKR,numbeo_lpp_index,50.0,2026,NUMBEO
DZA,numbeo_lpp_index,36.3,2026,NUMBEO
TJK,numbeo_lpp_index,39.5,2026,NUMBEO
NGA,numbeo_lpp_index,8.3,2026,NUMBEO
UZB,numbeo_lpp_index,47.8,2026,NUMBEO
BOL,numbeo_lpp_index,43.6,2026,NUMBEO
KGZ,numbeo_lpp_index,40.6,2026,NUMBEO
UGA,numbeo_lpp_index,19.6,2026,NUMBEO
TZA,numbeo_lpp_index,26.8,2026,NUMBEO
VNM,numbeo_lpp_index,42.5,2026,NUMBEO
IDN,numbeo_lpp_index,29.3,2026,NUMBEO
SYR,numbeo_lpp_index,6.2,2026,NUMBEO
RWA,numbeo_lpp_index,26.7,2026,NUMBEO
IRN,numbeo_lpp_index,30.3,2026,NUMBEO
BGD,numbeo_lpp_index,34.6,2026,NUMBEO
NPL,numbeo_lpp_index,29.4,2026,NUMBEO
MDG,numbeo_lpp_index,13.7,2026,NUMBEO
EGY,numbeo_lpp_index,21.8,2026,NUMBEO
AFG,numbeo_lpp_index,40.6,2026,NUMBEO
PAK,numbeo_lpp_index,29.5,2026,NUMBEO
IND,numbeo_lpp_index,76.4,2026,NUMBEO
LBY,numbeo_lpp_index,51.1,2026,NUMBEO
