iso3,indicator_id,value,year,source_id
ITA,wgi_pv,0.3087035,2024,WB-WGI
JAM,wgi_pv,0.476823,2024,WB-WGI
JPN,wgi_pv,1.1343228,2024,WB-WGI
JOR,wgi_pv,-0.3501687,2024,WB-WGI
KAZ,wgi_pv,-0.2827558,2024,WB-WGI
KEN,wgi_pv,-1.3556816,2024,WB-WGI
KIR,wgi_pv,1.2381638,2024,WB-WGI
PRK,wgi_pv,0.3220654,2024,WB-WGI
KOR,wgi_pv,0.6393495,2024,WB-WGI
XKX,wgi_pv,-0.321890499999999,2024,WB-WGI
KWT,wgi_pv,0.2939367,2024,WB-WGI
KGZ,wgi_pv,-0.5045251,2024,WB-WGI
LAO,wgi_pv,0.5576599,2024,WB-WGI
LVA,wgi_pv,0.6201402,2024,WB-WGI
LBN,wgi_pv,-1.3896806,2024,WB-WGI
LSO,wgi_pv,-0.2588663,2024,WB-WGI
LBR,wgi_pv,-0.228549,2024,WB-WGI
LBY,wgi_pv,-1.8964767,2024,WB-WGI
LIE,wgi_pv,1.5823538,2024,WB-WGI
LTU,wgi_pv,0.9394441,2024,WB-WGI
LUX,wgi_pv,1.0730532,2024,WB-WGI
MAC,wgi_pv,1.053872,2024,WB-WGI
MDG,wgi_pv,-0.4805584,2024,WB-WGI
MWI,wgi_pv,-0.3802084,2024,WB-WGI
MYS,wgi_pv,0.3847799,2024,WB-WGI
MDV,wgi_pv,-0.0544563,2024,WB-WGI
MLI,wgi_pv,-2.49096199999999,2024,WB-WGI
MLT,wgi_pv,0.8049169,2024,WB-WGI
MHL,wgi_pv,1.2772187,2024,WB-WGI
MRT,wgi_pv,-0.5595872,2024,WB-WGI
MUS,wgi_pv,0.7903521,2024,WB-WGI
MEX,wgi_pv,-0.7154541,2024,WB-WGI
FSM,wgi_pv,1.499468,2024,WB-WGI
MDA,wgi_pv,-0.3449915,2024,WB-WGI
MCO,wgi_pv,1.2387076,2024,WB-WGI
MNG,wgi_pv,0.4203821,2024,WB-WGI
MNE,wgi_pv,0.3318563,2024,WB-WGI
MAR,wgi_pv,-0.4408003,2024,WB-WGI
MOZ,wgi_pv,-1.7581974,2024,WB-WGI
MMR,wgi_pv,-2.0903985,2024,WB-WGI
NAM,wgi_pv,0.5467327,2024,WB-WGI
NRU,wgi_pv,1.1047052,2024,WB-WGI
NPL,wgi_pv,-0.414613399999999,2024,WB-WGI
NLD,wgi_pv,0.4281196,2024,WB-WGI
NZL,wgi_pv,1.1506563,2024,WB-WGI
NIC,wgi_pv,-0.0694255,2024,WB-WGI
NER,wgi_pv,-1.7634214,2024,WB-WGI
NGA,wgi_pv,-2.0025617,2024,WB-WGI
MKD,wgi_pv,0.1558087,2024,WB-WGI
NOR,wgi_pv,0.9032646,2024,WB-WGI
OMN,wgi_pv,0.6272361,2024,WB-WGI
PAK,wgi_pv,-2.0634311,2024,WB-WGI
PLW,wgi_pv,1.2387076,2024,WB-WGI
PAN,wgi_pv,0.264681,2024,WB-WGI
PNG,wgi_pv,-0.653875,2024,WB-WGI
PRY,wgi_pv,-0.0738359,2024,WB-WGI
PER,wgi_pv,-0.6544223,2024,WB-WGI
PHL,wgi_pv,-0.7741477,2024,WB-WGI
POL,wgi_pv,0.498655,2024,WB-WGI
PRT,wgi_pv,0.536927,2024,WB-WGI
PRI,wgi_pv,0.4382506,2024,WB-WGI
QAT,wgi_pv,0.9511752,2024,WB-WGI
ROU,wgi_pv,0.1588848,2024,WB-WGI
RUS,wgi_pv,-0.903284699999999,2024,WB-WGI
RWA,wgi_pv,-0.0436888999999999,2024,WB-WGI
WSM,wgi_pv,1.2384523,2024,WB-WGI
SMR,wgi_pv,1.3727102,2024,WB-WGI
STP,wgi_pv,0.4890127,2024,WB-WGI
SAU,wgi_pv,-0.048171,2024,WB-WGI
SEN,wgi_pv,-0.228555999999999,2024,WB-WGI
SRB,wgi_pv,-0.168638999999999,2024,WB-WGI
SYC,wgi_pv,0.9164443,2024,WB-WGI
SLE,wgi_pv,-0.4501536,2024,WB-WGI
SGP,wgi_pv,1.2318778,2024,WB-WGI
SVK,wgi_pv,0.6343713,2024,WB-WGI
SVN,wgi_pv,0.7209146,2024,WB-WGI
SLB,wgi_pv,0.7499116,2024,WB-WGI
SOM,wgi_pv,-2.2630781,2024,WB-WGI
ZAF,wgi_pv,-0.6171348,2024,WB-WGI
SSD,wgi_pv,-1.4896464,2024,WB-WGI
ESP,wgi_pv,-0.002992,2024,WB-WGI
LKA,wgi_pv,-0.350302399999999,2024,WB-WGI
KNA,wgi_pv,0.9121334,2024,WB-WGI
LCA,wgi_pv,1.0382485,2024,WB-WGI
VCT,wgi_pv,1.0382485,2024,WB-WGI
SDN,wgi_pv,-2.0243381,2024,WB-WGI
SUR,wgi_pv,0.4782277,2024,WB-WGI
SWE,wgi_pv,0.6035115,2024,WB-WGI
CHE,wgi_pv,0.9806678,2024,WB-WGI
SYR,wgi_pv,-2.3680716,2024,WB-WGI
TWN,wgi_pv,0.9166715,2024,WB-WGI
TJK,wgi_pv,-0.2756522,2024,WB-WGI
TZA,wgi_pv,-0.3895961,2024,WB-WGI
THA,wgi_pv,-0.6833311,2024,WB-WGI
TLS,wgi_pv,0.5260108,2024,WB-WGI
TGO,wgi_pv,-0.8094466,2024,WB-WGI
TON,wgi_pv,1.254781,2024,WB-WGI
TTO,wgi_pv,0.3600136,2024,WB-WGI
TUN,wgi_pv,-0.9248175,2024,WB-WGI
TUR,wgi_pv,-0.970710499999999,2024,WB-WGI
TKM,wgi_pv,0.2455892,2024,WB-WGI
TUV,wgi_pv,1.4687654,2024,WB-WGI
UGA,wgi_pv,-1.0222248,2024,WB-WGI
UKR,wgi_pv,-0.432315,2024,WB-WGI
ARE,wgi_pv,0.7886704,2024,WB-WGI
GBR,wgi_pv,0.2577085,2024,WB-WGI
USA,wgi_pv,-0.0951125,2024,WB-WGI
URY,wgi_pv,1.2779376,2024,WB-WGI
UZB,wgi_pv,-0.0267335,2024,WB-WGI
VUT,wgi_pv,0.960216,2024,WB-WGI
VEN,wgi_pv,-1.74042419999999,2024,WB-WGI
VNM,wgi_pv,0.0056736,2024,WB-WGI
PSE,wgi_pv,-1.8763518,2024,WB-WGI
YEM,wgi_pv,-2.7505641,2024,WB-WGI
ZMB,wgi_pv,-0.1007849,2024,WB-WGI
ZWE,wgi_pv,-1.0172382,2024,WB-WGI
AIA,wgi_ge,1.1115868,2024,WB-WGI
JEY,wgi_ge,1.2810034,2024,WB-WGI
AFG,wgi_ge,-1.9339966,2024,WB-WGI
ALB,wgi_ge,0.3123437,2024,WB-WGI
DZA,wgi_ge,-0.2511914,2024,WB-WGI
ASM,wgi_ge,0.767382,2024,WB-WGI
AND,wgi_ge,1.1590368,2024,WB-WGI
AGO,wgi_ge,-0.785190899999999,2024,WB-WGI
ATG,wgi_ge,0.4299698,2024,WB-WGI
ARG,wgi_ge,0.1837479,2024,WB-WGI
ARM,wgi_ge,-0.3640294,2024,WB-WGI
ABW,wgi_ge,0.6567856,2024,WB-WGI
AUS,wgi_ge,1.8090452,2024,WB-WGI
AUT,wgi_ge,1.5145106,2024,WB-WGI
AZE,wgi_ge,0.1661183,2024,WB-WGI
BHS,wgi_ge,0.7092986,2024,WB-WGI
BHR,wgi_ge,0.6002525,2024,WB-WGI
BGD,wgi_ge,-0.618974599999999,2024,WB-WGI
BRB,wgi_ge,0.60457,2024,WB-WGI
BLR,wgi_ge,-0.7015463,2024,WB-WGI
BEL,wgi_ge,1.1947395,2024,WB-WGI
BLZ,wgi_ge,-0.129095,2024,WB-WGI
BEN,wgi_ge,-0.1854211,2024,WB-WGI
BMU,wgi_ge,1.4756305,2024,WB-WGI
BTN,wgi_ge,0.5808357,2024,WB-WGI
BOL,wgi_ge,-0.6104172,2024,WB-WGI
BIH,wgi_ge,-0.6353163,2024,WB-WGI
BWA,wgi_ge,0.4168893,2024,WB-WGI
BRA,wgi_ge,-0.224002999999999,2024,WB-WGI
BRN,wgi_ge,0.8351988,2024,WB-WGI
BGR,wgi_ge,0.0428203,2024,WB-WGI
BFA,wgi_ge,-0.8748674,2024,WB-WGI
BDI,wgi_ge,-1.0060869,2024,WB-WGI
CPV,wgi_ge,0.4151952,2024,WB-WGI
KHM,wgi_ge,-0.293501299999999,2024,WB-WGI
CMR,wgi_ge,-0.800788699999999,2024,WB-WGI
CAN,wgi_ge,1.7591249,2024,WB-WGI
CYM,wgi_ge,1.1842501,2024,WB-WGI
CAF,wgi_ge,-1.57655,2024,WB-WGI
TCD,wgi_ge,-1.1005006,2024,WB-WGI
CHL,wgi_ge,0.964461,2024,WB-WGI
CHN,wgi_ge,0.8957842,2024,WB-WGI
COL,wgi_ge,-0.111099099999999,2024,WB-WGI
COM,wgi_ge,-1.2085975,2024,WB-WGI
COD,wgi_ge,-1.6934449,2024,WB-WGI
COG,wgi_ge,-1.110638,2024,WB-WGI
CRI,wgi_ge,0.2868975,2024,WB-WGI
CIV,wgi_ge,-0.3157177,2024,WB-WGI
HRV,wgi_ge,0.7097625,2024,WB-WGI
CUB,wgi_ge,-0.2695183,2024,WB-WGI
CYP,wgi_ge,0.8696373,2024,WB-WGI
CZE,wgi_ge,1.1773279,2024,WB-WGI
DNK,wgi_ge,1.9128986,2024,WB-WGI
DJI,wgi_ge,-0.4930443,2024,WB-WGI
DMA,wgi_ge,0.1490422,2024,WB-WGI
DOM,wgi_ge,0.0746487,2024,WB-WGI
ECU,wgi_ge,-0.2196127,2024,WB-WGI
EGY,wgi_ge,-0.0970579,2024,WB-WGI
SLV,wgi_ge,-0.1831795,2024,WB-WGI
GNQ,wgi_ge,-1.1825117,2024,WB-WGI
ERI,wgi_ge,-1.45617889999999,2024,WB-WGI
EST,wgi_ge,1.2969908,2024,WB-WGI
SWZ,wgi_ge,-0.7811414,2024,WB-WGI
ETH,wgi_ge,-0.645991,2024,WB-WGI
FJI,wgi_ge,0.6089609,2024,WB-WGI
FIN,wgi_ge,1.8171611,2024,WB-WGI
FRA,wgi_ge,1.2007009,2024,WB-WGI
GAB,wgi_ge,-0.5671547,2024,WB-WGI
GMB,wgi_ge,-0.5358243,2024,WB-WGI
GEO,wgi_ge,0.4562672,2024,WB-WGI
DEU,wgi_ge,1.5462994,2024,WB-WGI
GHA,wgi_ge,0.0595796,2024,WB-WGI
GRC,wgi_ge,0.1912731,2024,WB-WGI
GRL,wgi_ge,1.3528493,2024,WB-WGI
GRD,wgi_ge,0.0201444,2024,WB-WGI
GTM,wgi_ge,-0.9093696,2024,WB-WGI
GIN,wgi_ge,-0.8881627,2024,WB-WGI
GNB,wgi_ge,-1.3676142,2024,WB-WGI
GUY,wgi_ge,-0.0982402,2024,WB-WGI
HTI,wgi_ge,-2.0156868,2024,WB-WGI
HND,wgi_ge,-0.6196728,2024,WB-WGI
HKG,wgi_ge,1.6374532,2024,WB-WGI
HUN,wgi_ge,0.501908,2024,WB-WGI
ISL,wgi_ge,1.645973,2024,WB-WGI
IND,wgi_ge,0.4046051,2024,WB-WGI
IDN,wgi_ge,0.179804,2024,WB-WGI
IRN,wgi_ge,-0.7061233,2024,WB-WGI
IRQ,wgi_ge,-1.1018847,2024,WB-WGI
IRL,wgi_ge,1.6115533,2024,WB-WGI
ISR,wgi_ge,1.1726244,2024,WB-WGI
ITA,wgi_ge,0.7922891,2024,WB-WGI
JAM,wgi_ge,0.1712622,2024,WB-WGI
JPN,wgi_ge,2.0879101,2024,WB-WGI
JOR,wgi_ge,0.2162114,2024,WB-WGI
KAZ,wgi_ge,0.1467641,2024,WB-WGI
KEN,wgi_ge,-0.2978904,2024,WB-WGI
KIR,wgi_ge,-0.4343103,2024,WB-WGI
PRK,wgi_ge,-1.27131019999999,2024,WB-WGI
KOR,wgi_ge,1.4867237,2024,WB-WGI
